"labels","text"
1,"鞋底硬，不舒服，谁买谁后悔！ 鞋底非常硬，走路很不舒服，大失所望，千万别买！"
4,"衣服不错，样式一般，尺码标准，就是色差大点。。。实际颜色和名字一样偏蓝但是照片偏灰 衣服不错，样式大众，尺码标准。"
4,"裤子不错 物流很烂 材质很好的有分量感 相比较国内牛仔产品要好上很多 就是物流不是很好 国内物流一级烂。"
4,"老婆实际用下来说没真实感 可能受传统的影响比较大，这个带了老婆说不舒服，但是估计因人而异的，传统女性喜欢戴钢圈的不建议购买了"
4,"号码偏小，很舒适 176.62穿m码有些小，穿在身上确实发热"
4,"补充维生素 很好，以前从不去评价，不知道浪费了多少积分，现在知道积分可以换钱，就要好好评价了，后来我就把这段话复制走了，既能赚积分，还省事，走到哪复制到哪，最重要的是，不用认真的评论了，不用想还差多少字，直接发出就可以了，推荐给大家！！"
5,"不漏奶，密封好 同样不知道这啥有些人评价漏奶，我用了半包，没遇到过。是不是使用不对，不能装太满的"
5,"这价格真心是太满意了 太喜欢了，这情怀杠杠的"
5,"给宝宝的囤货 完全是看颜值买的啊。希望好用。"
5,"非常满意 非常满意，杯子很漂亮，做工很好。"
5,"很好不错。 非常好，完美。"
5,"不错 以前用过，别人在法国带回来的，这次在这里买，也可以噢"
5,"性价比较高的打底裤 性价比较高的打底裤，个人感觉适合初冬，或者是只行走在北方暖气室内的环境下，特别提醒身高在165的朋友们，包脚款的别买M号，买大一号的。不带包脚的您按身高来没问题。穿上比较包腿舒适性好，不勒，比较密实不透肉。穿上表面是哑光感的不发亮，这点儿我比较喜欢。"
5,"CK很好 码数确实偏大一码。质量不错！"
5,"顺滑 很合适，秒杀国内牌子，不掉档，不拉丝"
5,"图案随机 虽说知道是图案随机，但是买了2给了2盒公主也是醉了。。。"
5,"面料很薄，但是纯棉材质，穿着舒适 面料很薄，但是纯棉材质，穿着舒适"
5,"经典电子表 给孩子买高中用。型小而功能全面、计时、闹钟、基本上样样齐全的经典电子表，另外皮实抗造。主要是符合低调有内涵的个性。就是价格对天朝的老百姓高了点。"
5,"东西还不错，比较好用 东西还不错。比较好用。"
5,"够宽 平时买不到44码的鞋，亚马逊真的很适合脚大的客户，合适喜欢"
5,"不错 非常酷，略硬，很挺，有型，显瘦，厚袜磨合3天ok.皮质略薄褶子有小细纹，不是大厚折"
5,"终于买了经典黑 一只特喜欢Dr Martens，14年冬天第一次在亚马逊上买了一双1460棕色，前不久穿坏了，瞅准机会马上又买了一双经典黑，终于圆梦！打折下来➕税才七百多！nike穿43，Dr Martens穿42，英码8，美码9！大家参考！"
5,"商品不错，性价比高，与想象中一致。 商品不错，性价比高，与想象中一致。"
5,"合适，满意 平时穿43的鞋，这尺码正好，很合适，黑白配，样式经典好看"
5,"鞋码标准 42号，鞋码非常合适，穿着很舒服，很喜欢。"
5,"值得尝试，你会爱上它。但我强烈建议你不要购买 堪比第一次使用电动牙刷的体验。2019年3月补充评论。非常不建议海淘此款。国内不保修。私人店铺不能修。因为是一体式机身。拆开就是破坏。如果是国行坏了就直接换新。如果是海外版本就扔掉吧……"
5,"赞 颜色很清爽，音质很好，带着舒适，无线很方便"
5,"好表天美时 好。非常好。真的很好。"
2,"为什么电池没电？ 到手的时候是不转的，拿去换了电池，还没换就被打开来换电池了！！！为什么会没电？是放了很久马？"
3,"三件装有的偏紧身有的偏宽松？ 三件装大小倒都合适 但有的偏宽松有的偏紧身"
3,"不推荐 夏天穿着太厚，皮肤触感不舒适，不推荐"
3,"有塑料的味道，香港货舱发出来的。 有塑料味道，不建议购买。亚马逊自营也有坑。"
1,"不是套装是上衣…… 太坑了，没看评论，以为是套装，跟很多人一样被坑了"
1,"有异味 穿了几次就开始有异味了，有点像汗味，有点像化学品的味道，尝试了几种方法还没洗掉。"
1,"质量太差，文件丢失，噪音大，嗡嗡响。 用了几次，2t的音乐文件和收集的经典高清电影全没了，恨死了。垃圾wd。"
4,"偏小一些 修身的，比正常穿的要大一码才合适"
4,"这款适合稍微有点壮的人穿 还不错，就是线头比较多。"
4,"鞋底有些硬 一分价钱一分货，很满意，会继续支持"
4,"可能我力道不够 泥做的并不好。。后来我拿博朗料理棒了。。"
5,"非常好 非常好，物起所值"
5,"中规中矩 没有惊喜，也没有失望，声音中规中矩，可能听惯了书架箱，现在还不是很习惯耳机的风格。"
5,"绝对物超所值 很好用，方便，主机轻，好"
5,"还可以 感觉还可以，还没用多久有待观察"
5,"码数参考 非常好，平时运动鞋穿36，看了很久评论，4码刚刚好，穿薄袜子不会太松，穿厚袜子不会太紧。如果需要加鞋垫和厚袜子建议再买大半码"
5,"还不错 虽然有点薄。不过北京比日本冷不少呢。"
5,"非常喜欢 鞋子一如既往的好，尺码标准，到手价754，"
5,"身材娇小慎拍 衣服颜色款式真的挺喜欢的  可是我173cm67kg买的是s号啊  袖子还是长了许多"
5,"值得购买 很好的质量 外观也是和理想的一样"
5,"棒球⚾️帽 宝贝很棒 我喜欢你 找了好久的在亚马孙找到啦 开心😃 点赞👍"
5,"犬印塑腰 很好，很满意，是正品，后续效果追加"
5,"品质上乘 颜色很特别的豆沙绿，做工精致，无可挑剔。"
5,"品牌好 长期吃善存，老小各一瓶，值得信赖"
5,"价格降了 这个虽然有很多种色，但感觉小孩并不需要这么复杂的，很多色彩都相似了，而且有一股味道很重"
5,"性价比很高 质量很好，很喜欢"
5,"应该买s号的 材质很好很舒服就是偏大"
5,"买了两瓶，挺划算。 看见这么大箱子吓一跳，两个大瓶确实大，能吃很长时间了。"
5,"用了一只，跟原装的没区别 用了一只，跟原装的没区别，的确是很好的替换品，原装的刷头坏了，换上了一个新的替换装刷头，很好。"
5,"Perfect Nice"
5,"还是不错，值得一入。 一百多一条的皮带还是不错啦，真皮与否也搞不懂，稍微有些褪色，配深色休闲裤或牛仔裤挺好。本人174，138，系从皮带尖端正数的第二个洞合适，稍显短，所以下次打算试试36。"
5,"非常不错 表不错，两个星期到货，一切完好，包装略简陋，说明书厚厚一本全是英文加各种外文，中文又再一次被忽略了。根据之前的买家评论调整了时间日期等，没问题，挺好。亚马逊的送货速度必须赞一个，比预计提前了六天。"
5,"很好看 很合适，鞋底也软，不硬脚。"
2,"比较失望 裤子很大了，170  180斤的人买M都大了，但是也能穿，买S更合身。而且裤子很薄很肥，像练武术穿的那种裤子。但是退货什么太麻烦就算了。勉强穿着吧"
3,"一般 不太喜欢，材质很一般，比国内同样品牌差很多"
3,"薄的就像一张纸 很难说这是不是真的，薄而且手感很硬，就跟纸一样"
1,"什么玩意 S码居然有国内XL那么大，这都什么码数，布料也很普通，差评"
1,"退货吧 穿了不两天，皮子裂口了"
4,"挺有效的 买了之后才看到评论说很多人收到的是别人用过的 我的还好 是全新的 这款比较便宜 但是效果都是一样的 我用了几次之后腋毛的毛孔颜色变浅了 毛发的生长速度都变慢了 正好现在是冬天 用个三个月吧我感觉就能摆脱重毛发了"
4,"袖子有一点点长 可以接受 颜色很正 也是袖子会很长的 本人身高157 体重85左右 xs大小正好适合"
4,"不是很精致 感觉一般般，比想象中大，不是很精细。"
4,"不错 奶嘴不错，就是不知道为什么没有两个一组的了，六个一包储存不是很方便。"
4,"没称心 卖的是白笔尖到手的是黑的。整个一狂拽炫酷吊炸天，我被搞得心浮气躁了。这么个有内涵的东西搞这么浮躁，太叫人难受了"
5,"舒适很柔软 穿着很舒适很喜欢，内衬绒毛很柔软，比在某猫买便宜多了，不到一百。又买了两条还在路上。"
5,"养身 吃了一个月，效果还是不错的"
5,"童年时光钙镁锌 日期还新鲜，包装也很好，发货也快。"
5,"不错 做工和样式都没得说，目前男生随身通勤用，也不掉逼格，款式特别"
5,"很满意 鞋很新，质量很好，很轻便，非常满意"
5,"拉面碗 很适合给小朋友煮面条。"
5,"罩杯偏小 穿着挺舒服，不过就是有些小罩杯，说是适合A_E，不过大胸麻麻还是慎买吧，生完宝宝过一段时间瘦下来了，穿着就还好了"
5,"这个系列有些复杂 买的这款是金笔，不错，这个系列里有金的有不是金的，要注意分别"
5,"不错，很好。 不错，价格便宜，穿着轻便。"
5,"OK哒 说实话，每天用的频率不多，打豆浆真的不好喝啊，呜呜呜"
5,"一般般 挺好的，虽然速度不快，但是稳定"
5,"女生可以借鉴 我170 125斤S码很合适，就是穿着显得很壮"
5,"不错 做工不错，就是比预想的薄点"
5,"产品超棒 已经为两位朋友推荐并购买，产品非常棒！"
5,"很好 应该是正品，只是试了一下，感觉不错！"
5,"囤货中 宝贝收到了！很好看！还没用囤货中！"
5,"提早到货，东西不错 提早到货的，东西看着就正品，现在还没给宝宝用 很好，以前从不去评价，不知道浪费了多少积分，现在知道积分可以换钱，就要好好评价了，后来我就把这段话复制走了，既能赚积分，还省事，走到哪复制到哪，最重要的是，不用认真的评论了，不用想还差多少字，直接发出就可以了，推荐给大家！"
5,"Its a great deal 我个人认为在配个差不多的解码和线，空间良好摆位合适音量足够的状态下，这个箱子解析水平是1000元大耳的水准。三品均衡无染，极高频似乎有一点点不明显的失真，低频下潜很好，声场立体，结像非常精准。活动价一对一千八，真的很值"
5,"不错 味道很好，可惜买少了"
5,"尺码 综合大家的评论，这个码数正好，这是第一次在亚马逊上购物，很满意"
5,"很好很舒服 穿起来很舒适。ecco的鞋就适合亚马逊上买。便宜好多啊！"
5,"挺好的，满意 很严，一点味都没有。不错，给孩子装溶豆带走不怕洒"
2,"商标没洗一搓就掉 衣服刚回来、手一搓商标就掉了。布料只能说还行，你说一个知名品牌会让衣服的商标还没洗一搓就掉了吗？有点失望而已。"
3,"不是太满意 和国内专柜货 有差别 已退了吧"
3,"172/65，S码合身 衣服质量不错，就是有一颗纽扣生锈了，清除后表面有一点锈迹。另外水洗后一只袖口略有小破损。值友们看看是不是也这样，总体还是满意的。"
1,"裤筒太大，完全不适合 裤筒太大，完全不适合"
